rowId,flowStint,gameId,stint,competitionId,updated,teamId,teamMarket,teamName,conferenceId,divisionId,isExhib,inDivision,lineupId,periodNumber,gameFlowPeriod,sStart,sEnd,cStart,cEnd,secs,ptsScored,ptsAgst,netPts,fgm,fga,fgm2,fga2,fgm3,fga3,ftm,fta,ast,stl,tov,drb,orb,fgmAgst,fgaAgst,fgm2Agst,fga2Agst,fgm3Agst,fga3Agst,ftaAgst,astAgst,tovAgst,stlAgst,drbAgst,orbAgst,cDiff,reb,rebAgst,fg2Pct,fg3Pct,ftPct,oPoss,dPoss,avgPoss,oppp,dppp,netppp,isQualified
2169577-105632-34,34,2169577,37,33535,2022-11-30 02:23:51.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-958626-1320952-1928823,4,4,2392.1,2396.6,00:07,00:03,4.5,1,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00:05,0,1,,,0.3333,1.2000000000000002,0.0,0.6,0.8333,,,false
2169577-105632-35,35,2169577,38,33535,2022-11-30 02:23:51.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-958626-1928823-1612047,4,4,2396.6,2400.0,00:03,00:00,3.3999999999999995,0,1,-1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,00:03,1,0,,0.0,,1.0,0.8,0.9,0.0,1.25,-1.25,false
2178468-105491-1,1,2178468,3,33535,2023-02-05 19:25:58.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1321390-951661-1321392-957639-1321388,1,1,0.0,263.0,10:00,05:37,263.0,4,10,-6,2,8,2,6,0,2,0,0,1,0,2,2,3,4,7,4,7,0,0,2,0,0,1,3,1,04:23,5,4,0.3333,0.0,,6.79,6.7299999999999995,6.76,0.5891,1.4859,-0.8968,true
2178468-105491-2,2,2178468,4,33535,2023-02-05 19:25:58.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1689294-1321390-1321392-957639-1321388,1,1,263.0,298.0,05:37,05:02,35.0,2,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,00:35,0,0,1.0,,,1.0,1.0,1.0,2.0,0.0,2.0,false
2178468-105491-3,3,2178468,5,33535,2023-02-05 19:25:58.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1689294-1321390-1321392-1321394-1321388,1,1,298.0,344.0,05:02,04:16,46.0,0,2,-2,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,00:46,1,1,0.0,,,2.0,1.4,1.7,0.0,1.4286,-1.4286,false
2178468-105491-4,4,2178468,6,33535,2023-02-05 19:25:58.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1689294-1321390-1689293-1321394-1321388,1,1,344.0,484.0,04:16,01:56,140.0,7,6,1,2,4,2,4,0,0,3,4,1,0,0,1,2,2,3,1,2,1,1,2,2,1,0,0,0,02:20,3,0,0.5,,0.75,3.4599999999999995,4.8,4.13,2.0231,1.25,0.7731,true
2178468-105491-5,5,2178468,7,33535,2023-02-05 19:25:58.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1689294-1321390-1689293-1321394-1615279,1,1,484.0,553.2,01:56,00:46,69.2,1,2,-1,0,1,0,0,0,1,1,2,0,1,2,0,1,0,0,0,0,0,0,2,0,1,1,0,0,01:09,1,0,,0.0,0.5,2.73,1.8,2.265,0.3663,1.1111,-0.7448,false
2178468-105491-6,6,2178468,8,33535,2023-02-05 19:25:58.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1689294-1689293-1321394-1321388-1615279,1,1,553.2,600.0,00:46,00:00,46.800000000000004,0,5,-5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,2,0,0,0,1,1,00:47,0,2,0.0,,,1.0,1.7299999999999998,1.365,0.0,2.8902,-2.8902,false
2178468-105491-7,7,2178468,9,33535,2023-02-05 19:25:58.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1689294-1321390-1321394-1321388-1615279,2,2,600.0,1200.0,10:00,00:00,600.0,20,9,11,7,19,7,15,0,4,6,9,1,0,0,5,9,3,11,3,10,0,1,4,0,4,0,4,2,10:00,14,6,0.4667,0.0,0.6667,13.71076923076923,14.154285714285713,13.9325,1.4587,0.6358,0.8229,true
2178468-105491-8,8,2178468,10,33535,2023-02-05 19:25:58.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1689294-1321390-1321392-957639-1321388,3,3,1200.0,1497.0,10:00,05:03,297.0,8,8,0,4,10,4,9,0,1,0,0,1,1,0,2,2,4,7,4,6,0,1,0,1,1,0,4,1,04:57,4,5,0.4444,0.0,,7.8599999999999994,6.93,7.395,1.0178,1.1544,-0.1366,true
2178468-105491-9,9,2178468,11,33535,2023-02-05 19:25:58.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1689294-1321390-1321392-1321388-1615279,3,3,1497.0,1725.0,05:03,01:15,228.0,9,6,3,3,6,3,5,0,1,3,3,2,1,0,2,2,2,5,2,5,0,0,2,0,2,0,1,1,03:48,4,2,0.6,0.0,1.0,5.0600000000000005,6.7299999999999995,5.895,1.7787,0.8915,0.8871,true
2178468-105491-10,10,2178468,12,33535,2023-02-05 19:25:58.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1689294-1321390-1321392-1321394-1321388,3,3,1725.0,1800.0,01:15,00:00,75.0,2,2,0,1,2,1,2,0,0,0,0,1,0,0,0,0,1,3,1,2,0,1,0,1,0,0,1,2,01:15,0,3,0.5,,,2.0,0.85999999999999988,1.43,1.0,2.3256,-1.3256,false
2178468-105491-11,11,2178468,12,33535,2023-02-05 19:25:58.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1689294-1321390-1321392-1321394-1321388,4,4,1800.0,1990.0,10:00,06:50,190.0,8,5,3,2,4,0,0,2,4,2,2,2,0,0,1,1,2,3,2,3,0,0,1,1,2,0,1,0,03:10,2,1,,0.5,1.0,3.7299999999999995,5.4,4.565,2.1448,0.9259,1.2188,true
2178468-105491-12,12,2178468,13,33535,2023-02-05 19:25:58.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1689294-1321390-1321392-1321388-1615279,4,4,1990.0,2320.0,06:50,01:20,330.0,13,9,4,4,10,3,8,1,2,4,4,2,0,1,2,4,4,6,4,6,0,0,2,0,1,0,2,1,05:30,6,3,0.375,0.5,1.0,8.32,7.086666666666666,7.7033,1.5625,1.27,0.2925,true
2178468-105491-13,13,2178468,14,33535,2023-02-05 19:25:58.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1689294-1321390-1321392-1321394-1321388,4,4,2320.0,2400.0,01:20,00:00,79.999999999999986,7,13,-6,0,0,0,0,0,0,7,12,0,0,0,1,1,4,6,4,5,0,1,7,2,0,0,2,1,01:20,2,3,,,0.5833,4.8000000000000007,7.73,6.265,1.4583,1.6818,-0.2234,true
2178468-105633-1,1,2178468,3,33535,2023-02-05 19:25:58.000000 UTC,105633,UConn,Huskies,29,1,false,true,1599766-1000714-1320823-1599768-956049,1,1,0.0,484.0,10:00,01:56,484.0,18,13,5,7,11,6,10,1,1,3,5,2,2,2,4,1,5,14,5,12,0,2,4,2,3,0,4,5,08:04,5,9,0.6,1.0,0.6,14.144,13.249999999999998,13.697,1.2726,0.9811,0.2915,true
2178468-105633-2,2,2178468,4,33535,2023-02-05 19:25:58.000000 UTC,105633,UConn,Huskies,29,1,false,true,1599766-1000714-1320823-1907335-956049,1,1,484.0,600.0,01:56,00:00,116.0,7,1,6,1,2,0,1,1,1,4,4,0,1,1,1,1,0,2,0,1,0,1,2,0,2,1,0,1,01:56,2,1,0.0,1.0,1.0,3.5300000000000002,3.7299999999999995,3.63,1.983,0.2681,1.7149,true
2178468-105633-3,3,2178468,5,33535,2023-02-05 19:25:58.000000 UTC,105633,UConn,Huskies,29,1,false,true,1599766-1000714-1320823-1907335-1599768,2,2,600.0,665.0,10:00,08:55,65.0,0,3,-3,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,2,0,01:05,0,2,0.0,,,2.0,1.4,1.7,0.0,2.1429,-2.1429,false
2178468-105633-4,4,2178468,6,33535,2023-02-05 19:25:58.000000 UTC,105633,UConn,Huskies,29,1,false,true,1599766-1000714-1320823-1599768-956049,2,2,665.0,1016.0,08:55,03:04,351.0,6,9,-3,2,6,2,5,0,1,2,2,0,0,4,4,2,3,14,3,11,0,3,4,0,0,0,2,7,05:51,6,9,0.4,0.0,1.0,8.66,8.11,8.385,0.6928,1.1097,-0.4169,true
2178468-105633-5,5,2178468,7,33535,2023-02-05 19:25:58.000000 UTC,105633,UConn,Huskies,29,1,false,true,1599766-1000714-1320823-1907335-956049,2,2,1016.0,1200.0,03:04,00:00,184.0,3,8,-5,1,3,1,3,0,0,1,2,0,0,0,0,0,3,4,3,3,0,1,4,1,0,0,1,2,03:04,0,3,0.3333,,0.5,3.8,4.5299999999999994,4.165,0.7895,1.766,-0.9765,true
2178468-105633-6,6,2178468,8,33535,2023-02-05 19:25:58.000000 UTC,105633,UConn,Huskies,29,1,false,true,1599766-1000714-1320823-1599768-956049,3,3,1200.0,1497.0,10:00,05:03,297.0,8,8,0,4,7,4,6,0,1,0,0,1,0,1,4,1,4,10,4,9,0,1,0,1,0,1,2,2,04:57,5,4,0.6667,0.0,,6.93,7.8599999999999994,7.395,1.1544,1.0178,0.1366,true
2178468-105633-7,7,2178468,9,33535,2023-02-05 19:25:58.000000 UTC,105633,UConn,Huskies,29,1,false,true,1599766-1000714-1320823-1907335-956049,3,3,1497.0,1624.0,05:03,02:56,127.0,3,3,0,1,2,1,2,0,0,1,1,0,0,1,1,0,1,3,1,2,0,1,1,0,0,1,1,1,02:07,1,2,0.5,,1.0,3.4,2.33,2.865,0.8824,1.2876,-0.4052,true
2178468-105633-8,8,2178468,10,33535,2023-02-05 19:25:58.000000 UTC,105633,UConn,Huskies,29,1,false,true,1599766-1000714-1320823-1907335-1599768,3,3,1624.0,1695.0,02:56,01:45,71.0,0,6,-6,0,2,0,2,0,0,0,0,0,0,1,0,1,2,2,2,2,0,0,2,2,0,0,1,0,01:11,1,1,0.0,,,1.93,2.8,2.365,0.0,2.1429,-2.1429,false
2178468-105633-9,9,2178468,11,33535,2023-02-05 19:25:58.000000 UTC,105633,UConn,Huskies,29,1,false,true,1599766-1000714-1320823-1599768-956049,3,3,1695.0,1725.0,01:45,01:15,30.0,3,0,3,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,00:30,0,1,1.0,,1.0,1.4,-0.070000000000000062,0.665,2.1429,0.0,2.1429,false
2178468-105633-10,10,2178468,12,33535,2023-02-05 19:25:58.000000 UTC,105633,UConn,Huskies,29,1,false,true,1599766-1000714-1320823-1907335-956049,3,3,1725.0,1800.0,01:15,00:00,75.0,2,2,0,1,3,1,2,0,1,0,0,1,0,0,1,2,1,2,1,2,0,0,0,1,0,0,0,0,01:15,3,0,0.5,0.0,,0.85999999999999988,2.0,1.43,2.3256,1.0,1.3256,false
2178468-105633-11,11,2178468,12,33535,2023-02-05 19:25:58.000000 UTC,105633,UConn,Huskies,29,1,false,true,1599766-1000714-1320823-1907335-956049,4,4,1800.0,1990.0,10:00,06:50,190.0,5,8,-3,2,3,2,3,0,0,1,1,1,0,2,1,0,2,4,0,0,2,4,2,2,0,0,1,1,03:10,1,2,0.6667,,1.0,5.4,3.7299999999999995,4.565,0.9259,2.1448,-1.2188,true
2178468-105633-12,12,2178468,13,33535,2023-02-05 19:25:58.000000 UTC,105633,UConn,Huskies,29,1,false,true,1599766-1000714-1320823-1599768-956049,4,4,1990.0,2365.3,06:50,00:34,375.3,17,16,1,7,10,7,9,0,1,3,6,2,0,1,3,2,4,10,3,8,1,2,8,2,1,0,2,4,06:15,5,6,0.7778,0.0,0.5,11.795,10.53142857142857,11.1632,1.4413,1.5193,-0.078,true
2178468-105633-13,13,2178468,14,33535,2023-02-05 19:25:58.000000 UTC,105633,UConn,Huskies,29,1,false,true,1000714-1320823-1907335-1599768-956049,4,4,2365.3,2378.6,00:34,00:21,13.3,2,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,00:13,0,0,,,1.0,0.8,0.8,0.8,2.5,1.25,1.25,false
2178468-105633-14,14,2178468,15,33535,2023-02-05 19:25:58.000000 UTC,105633,UConn,Huskies,29,1,false,true,1907334-1320823-1907335-1599768-956049,4,4,2378.6,2382.2,00:21,00:17,3.6,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,00:04,0,1,,,,0.0,0.8,0.4,,1.25,,false
2178468-105633-15,15,2178468,16,33535,2023-02-05 19:25:58.000000 UTC,105633,UConn,Huskies,29,1,false,true,1907334-1320823-1599768-1715050-956049,4,4,2382.2,2400.0,00:17,00:00,17.8,3,2,1,1,2,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,00:18,1,1,0.5,,1.0,2.4,1.6,2.0,1.25,1.25,0.0,false
2181086-104915-1,1,2181086,3,33535,2023-02-26 19:08:08.000000 UTC,104915,Georgia,Bulldogs,89,1,false,true,1319701-964900-958200-1319704-964902,1,1,0.0,128.0,10:00,07:52,128.0,2,2,0,1,3,1,3,0,0,0,0,0,0,1,3,0,1,4,1,4,0,0,0,0,0,0,2,0,02:08,3,2,0.3333,,,4.0,4.0,4.0,0.5,0.5,0.0,true
2181086-104915-2,2,2181086,4,33535,2023-02-26 19:08:08.000000 UTC,104915,Georgia,Bulldogs,89,1,false,true,1319701-964900-958200-1319709-964902,1,1,128.0,289.0,07:52,05:11,161.0,6,9,-3,3,4,3,4,0,0,0,0,1,0,0,1,0,4,6,3,4,1,2,0,2,0,0,1,1,02:41,1,2,0.75,,,4.0,4.93,4.465,1.5,1.8256,-0.3256,true
2181086-104915-3,3,2181086,5,33535,2023-02-26 19:08:08.000000 UTC,104915,Georgia,Bulldogs,89,1,false,true,1319701-964900-958200-1319709-951675,1,1,289.0,303.0,05:11,04:57,14.0,2,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:14,0,0,,,1.0,0.8,0.0,0.4,2.5,,,false
2181086-104915-4,4,2181086,6,33535,2023-02-26 19:08:08.000000 UTC,104915,Georgia,Bulldogs,89,1,false,true,1389455-1319701-958200-1319709-951675,1,1,303.0,398.0,04:57,03:22,95.0,5,3,2,2,2,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,6,0,1,1,0,0,01:35,1,0,1.0,1.0,,3.0,3.4000000000000004,3.2,1.6667,0.8824,0.7843,true
2181086-104915-5,5,2181086,7,33535,2023-02-26 19:08:08.000000 UTC,104915,Georgia,Bulldogs,89,1,false,true,1389455-1319701-964900-1319709-951675,1,1,398.0,482.0,03:22,01:58,84.0,4,2,2,1,2,1,2,0,0,2,2,1,0,1,2,0,1,3,1,3,0,0,0,1,0,0,1,0,01:24,2,1,0.5,,1.0,3.8,3.0,3.4,1.0526,0.6667,0.386,true
2181086-104915-6,6,2181086,8,33535,2023-02-26 19:08:08.000000 UTC,104915,Georgia,Bulldogs,89,1,false,true,1389455-964900-958200-1319709-951675,1,1,482.0,553.2,01:58,00:46,71.199999999999989,0,4,-4,0,2,0,2,0,0,0,0,0,0,0,1,0,2,3,2,3,0,0,0,2,0,0,2,0,01:11,1,2,0.0,,,2.0,3.0,2.5,0.0,1.3333,-1.3333,true
2181086-104915-7,7,2181086,9,33535,2023-02-26 19:08:08.000000 UTC,104915,Georgia,Bulldogs,89,1,false,true,1389455-964900-958200-1896732-951675,1,1,553.2,600.0,00:46,00:00,46.8,0,2,-2,0,2,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,00:47,0,1,0.0,0.0,,2.0,1.0,1.5,0.0,2.0,-2.0,false
2181086-104915-8,8,2181086,10,33535,2023-02-26 19:08:08.000000 UTC,104915,Georgia,Bulldogs,89,1,false,true,1389455-964900-958200-951675-964902,2,2,600.0,672.0,10:00,08:48,72.0,4,0,4,1,1,1,1,0,0,2,3,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,1,1,01:12,1,2,1.0,,0.6667,2.2,0.92999999999999994,1.565,1.8182,0.0,1.8182,false
2181086-104915-9,9,2181086,11,33535,2023-02-26 19:08:08.000000 UTC,104915,Georgia,Bulldogs,89,1,false,true,1389455-964900-958200-1319709-951675,2,2,672.0,788.0,08:48,06:52,116.0,0,1,-1,0,1,0,1,0,0,0,0,0,2,3,0,0,0,1,0,1,0,0,2,0,4,1,1,1,01:56,0,2,0.0,,,4.0,4.73,4.365,0.0,0.2114,-0.2114,true
2181086-104915-10,10,2181086,12,33535,2023-02-26 19:08:08.000000 UTC,104915,Georgia,Bulldogs,89,1,false,true,1389455-1319701-964900-958200-1319709,2,2,788.0,891.0,06:52,05:09,103.0,2,4,-2,1,3,1,3,0,0,0,0,0,0,1,1,0,2,4,2,3,0,1,0,0,0,1,2,1,01:43,1,3,0.3333,,,4.0,2.9299999999999997,3.465,0.5,1.3652,-0.8652,true
2181086-104915-11,11,2181086,14,33535,2023-02-26 19:08:08.000000 UTC,104915,Georgia,Bulldogs,89,1,false,true,1389455-1686034-964900-1319709-1896732,2,2,891.0,995.0,05:09,03:25,104.0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,1,1,0,1,0,1,0,0,0,0,1,1,1,0,01:44,2,1,0.0,,,2.9299999999999997,2.0,2.465,0.0,0.0,0.0,false
2181086-104915-12,12,2181086,15,33535,2023-02-26 19:08:08.000000 UTC,104915,Georgia,Bulldogs,89,1,false,true,1389455-1686034-964900-1319709-951675,2,2,995.0,1107.0,03:25,01:33,112.0,0,3,-3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,3,1,2,0,1,2,1,0,1,1,2,01:52,0,3,0.0,,,2.0,1.6599999999999997,1.83,0.0,1.8072,-1.8072,false
2181086-104915-13,13,2181086,16,33535,2023-02-26 19:08:08.000000 UTC,104915,Georgia,Bulldogs,89,1,false,true,1389455-964900-958200-1319709-951675,2,2,1107.0,1200.0,01:33,00:00,93.0,2,3,-1,0,2,0,1,0,1,2,2,0,0,0,0,0,1,2,0,0,1,2,0,1,2,0,1,0,01:33,0,1,0.0,0.0,1.0,2.8,4.0,3.4,0.7143,0.75,-0.0357,true
2181086-104915-14,14,2181086,17,33535,2023-02-26 19:08:08.000000 UTC,104915,Georgia,Bulldogs,89,1,false,true,1319701-964900-958200-1319704-964902,3,3,1200.0,1266.0,10:00,08:54,66.0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,2,1,01:06,1,3,0.0,,,2.0,0.92999999999999994,1.465,0.0,0.0,0.0,false
2181086-104915-15,15,2181086,18,33535,2023-02-26 19:08:08.000000 UTC,104915,Georgia,Bulldogs,89,1,false,true,1389455-964900-958200-1319709-964902,3,3,1266.0,1448.0,08:54,05:52,182.0,4,7,-3,2,7,2,7,0,0,0,0,0,0,1,1,1,2,2,2,2,0,0,4,1,1,0,2,0,03:02,2,2,0.2857,,,6.2166666666666668,4.6,5.4083,0.6434,1.5217,-0.8783,true
2181086-104915-16,16,2181086,19,33535,2023-02-26 19:08:08.000000 UTC,104915,Georgia,Bulldogs,89,1,false,true,1389455-964900-958200-1319709-951675,3,3,1448.0,1518.0,05:52,04:42,70.0,4,4,0,1,3,1,3,0,0,2,2,0,2,0,0,0,1,2,1,2,0,0,2,1,2,0,2,1,01:10,0,3,0.3333,,1.0,3.8,3.7299999999999995,3.765,1.0526,1.0724,-0.0198,true
2181086-104915-17,17,2181086,20,33535,2023-02-26 19:08:08.000000 UTC,104915,Georgia,Bulldogs,89,1,false,true,1389455-964900-958200-1319709-1896732,3,3,1518.0,1618.0,04:42,03:02,100.0,2,6,-4,1,2,1,2,0,0,0,0,0,1,1,0,0,2,2,2,2,0,0,2,2,1,1,1,0,01:40,0,1,0.5,,,3.0,3.8,3.4,0.6667,1.5789,-0.9123,true
2181086-104915-18,18,2181086,21,33535,2023-02-26 19:08:08.000000 UTC,104915,Georgia,Bulldogs,89,1,false,true,1389455-964900-958200-1319709-951675,3,3,1618.0,1722.0,03:02,01:18,104.0,5,4,1,2,3,2,3,0,0,1,1,1,0,0,2,0,2,3,2,3,0,0,3,1,0,0,1,1,01:44,2,2,0.6667,,1.0,3.4,3.8433333333333337,3.6217,1.4706,1.0408,0.4298,true
2181086-104915-19,19,2181086,22,33535,2023-02-26 19:08:08.000000 UTC,104915,Georgia,Bulldogs,89,1,false,true,1389455-964900-958200-1896732-951675,3,3,1722.0,1770.9,01:18,00:29,48.900000000000006,2,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,2,00:49,0,2,1.0,,,1.0,0.25999999999999979,0.63,2.0,3.8462,-1.8462,false
2181086-104915-20,20,2181086,23,33535,2023-02-26 19:08:08.000000 UTC,104915,Georgia,Bulldogs,89,1,false,true,1389455-964900-958200-1319709-1896732,3,3,1770.9,1800.0,00:29,00:00,29.099999999999994,2,0,2,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,00:29,1,0,,,1.0,0.8,0.8,0.8,2.5,0.0,2.5,false
2181086-104915-21,21,2181086,23,33535,2023-02-26 19:08:08.000000 UTC,104915,Georgia,Bulldogs,89,1,false,true,1389455-964900-958200-1319709-1896732,4,4,1800.0,1879.0,10:00,08:41,79.0,2,2,0,1,2,1,2,0,0,0,0,1,0,0,0,0,1,2,1,2,0,0,0,0,0,0,1,1,01:19,0,2,0.5,,,2.0,0.92999999999999994,1.465,1.0,2.1505,-1.1505,false
2181086-104915-22,22,2181086,24,33535,2023-02-26 19:08:08.000000 UTC,104915,Georgia,Bulldogs,89,1,false,true,1389455-964900-958200-1319709-951675,4,4,1879.0,1913.0,08:41,08:07,34.0,0,4,-4,0,1,0,1,0,0,0,0,0,0,0,1,0,2,3,2,2,0,1,1,1,0,0,1,1,00:34,1,2,0.0,,,1.0,2.8649999999999998,1.9325,0.0,1.3962,-1.3962,false
2181086-104915-23,23,2181086,25,33535,2023-02-26 19:08:08.000000 UTC,104915,Georgia,Bulldogs,89,1,false,true,1319701-964900-958200-1319709-951675,4,4,1913.0,2110.0,08:07,04:50,196.0,7,2,5,2,4,2,3,0,1,3,3,1,1,0,1,0,1,5,1,4,0,1,0,1,2,0,2,3,03:16,1,5,0.6667,0.0,1.0,5.2,3.79,4.495,1.3462,0.5277,0.8184,true
2181086-104915-24,24,2181086,26,33535,2023-02-26 19:08:08.000000 UTC,104915,Georgia,Bulldogs,89,1,false,true,1319701-964900-958200-951675-964902,4,4,2110.0,2120.0,04:50,04:40,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:10,0,0,,,,0.0,0.0,0.0,,,,false
2181086-104915-25,25,2181086,27,33535,2023-02-26 19:08:08.000000 UTC,104915,Georgia,Bulldogs,89,1,false,true,1319701-964900-958200-1319709-964902,4,4,2120.0,2400.0,04:40,00:00,280.0,8,8,0,3,8,3,8,0,0,2,2,3,0,0,4,1,2,8,2,4,0,4,4,1,0,0,3,2,04:40,5,5,0.375,,1.0,7.4625,7.4599999999999991,7.4612,1.072,1.0724,-0.0004,true
2181086-105491-1,1,2181086,3,33535,2023-02-26 19:08:08.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1321390-951661-1321392-957639-1321388,1,1,0.0,262.0,10:00,05:38,262.0,11,8,3,5,9,4,7,1,2,0,0,2,0,0,3,1,4,7,4,7,0,0,0,1,1,0,3,0,04:22,4,3,0.5714,0.5,,7.93,8.0,7.965,1.3871,1.0,0.3871,true
