rowId,flowStint,gameId,stint,competitionId,updated,teamId,teamMarket,teamName,conferenceId,divisionId,isExhib,inDivision,lineupId,periodNumber,gameFlowPeriod,sStart,sEnd,cStart,cEnd,secs,ptsScored,ptsAgst,netPts,fgm,fga,fgm2,fga2,fgm3,fga3,ftm,fta,ast,stl,tov,drb,orb,fgmAgst,fgaAgst,fgm2Agst,fga2Agst,fgm3Agst,fga3Agst,ftaAgst,astAgst,tovAgst,stlAgst,drbAgst,orbAgst,cDiff,reb,rebAgst,fg2Pct,fg3Pct,ftPct,oPoss,dPoss,avgPoss,oppp,dppp,netppp,isQualified
2252723-105632-16,16,2252723,18,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-1320952-1928812-1928823-1928817,3,3,1304.0,1350.0,08:16,07:30,46.0,1,2,-1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,2,1,2,0,0,0,1,0,0,1,1,00:46,0,2,,,0.5,0.8,0.92999999999999994,0.865,1.25,2.1505,-0.9005,false
2252723-105632-17,17,2252723,19,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-1320952-1928812-1928823-1928822,3,3,1350.0,1352.0,07:30,07:28,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:02,0,0,,,,0.0,0.0,0.0,,,,false
2252723-105632-18,18,2252723,20,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-1320952-1928823-1928822,3,3,1352.0,1380.0,07:28,07:00,28.0,0,1,-1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,00:28,2,0,0.0,,,0.92999999999999994,0.8,0.865,0.0,1.25,-1.25,false
2252723-105632-19,19,2252723,21,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-1928823-1928822-1612047,3,3,1380.0,1405.0,07:00,06:35,25.0,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,00:25,0,0,,,,0.0,1.0,0.5,,2.0,,false
2252723-105632-20,20,2252723,22,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-958626-1928822-1612047,3,3,1405.0,1480.0,06:35,05:20,75.0,4,5,-1,1,1,1,1,0,0,2,2,1,0,1,0,0,2,2,2,2,0,0,1,1,0,0,0,0,01:15,0,0,1.0,,1.0,2.8,2.4,2.6,1.4286,2.0833,-0.6548,true
2252723-105632-21,21,2252723,23,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1928812-1928822-1612047,3,3,1480.0,1582.0,05:20,03:38,102.0,3,2,1,1,3,0,1,1,2,0,0,1,0,0,1,0,1,2,1,2,0,0,0,1,1,0,2,0,01:42,1,2,0.0,0.5,,3.0,3.0,3.0,1.0,0.6667,0.3333,true
2252723-105632-22,22,2252723,24,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1320952-1928812-1928817,3,3,1582.0,1605.0,03:38,03:15,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,00:23,0,1,,,,0.0,-0.070000000000000062,-0.035,,0.0,,false
2252723-105632-23,23,2252723,25,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1320952-1928812-1612047,3,3,1605.0,1718.0,03:15,01:22,113.0,5,7,-2,2,4,1,2,1,2,0,0,1,0,0,0,1,2,2,1,1,1,1,2,2,0,0,1,0,01:53,1,1,0.5,0.5,,2.9299999999999997,2.8,2.865,1.7065,2.5,-0.7935,true
2252723-105632-24,24,2252723,26,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1320952-1928812-1928822,3,3,1718.0,1800.0,01:22,00:00,82.0,0,4,-4,0,2,0,2,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,2,0,0,1,0,01:22,0,1,0.0,,,2.0,2.0,2.0,0.0,2.0,-2.0,false
2252723-105632-25,25,2252723,28,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-1928823-1928817-1612047,4,4,1800.0,1893.0,10:00,08:27,93.0,0,0,0,0,5,0,2,0,3,0,0,0,0,0,2,2,0,2,0,1,0,1,0,0,0,0,3,0,01:33,4,3,0.0,0.0,,2.86,2.0,2.43,0.0,0.0,0.0,false
2252723-105632-26,26,2252723,29,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-958626-1320952-1928823-1320949,4,4,1893.0,1937.0,08:27,07:43,44.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,1,0,1,1,00:44,1,2,0.0,,,1.0,1.93,1.465,0.0,0.0,0.0,false
2252723-105632-27,27,2252723,30,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320952-1928812-1928823-1320949,4,4,1937.0,2039.0,07:43,06:01,102.0,4,2,2,1,3,1,1,0,2,2,2,1,1,0,1,1,1,3,1,3,0,0,0,0,0,0,1,1,01:42,2,2,1.0,0.0,1.0,2.7299999999999995,1.93,2.33,1.4652,1.0363,0.4289,false
2252723-105632-28,28,2252723,31,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-1320952-1928812-1320949,4,4,2039.0,2110.0,06:01,04:50,71.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,01:11,0,1,0.0,,,1.0,3.0,2.0,0.0,0.0,0.0,false
2252723-105632-29,29,2252723,32,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1928812-1320949-1612047,4,4,2110.0,2138.0,04:50,04:22,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:28,0,0,,,,1.0,0.0,0.5,0.0,,,false
2252723-105632-30,30,2252723,33,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1320952-1928812-1612047,4,4,2138.0,2179.0,04:22,03:41,41.0,0,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,00:41,0,0,,,,0.0,1.0,0.5,,3.0,,false
2252723-105632-31,31,2252723,34,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-958626-1320952-1612047,4,4,2179.0,2245.0,03:41,02:35,66.0,0,2,-2,0,1,0,0,0,1,0,0,0,0,2,1,1,1,2,1,2,0,0,0,1,0,2,0,0,01:06,2,0,,0.0,,1.93,2.0,1.965,0.0,1.0,-1.0,false
2252723-105632-32,32,2252723,35,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-958626-1320952-1320949,4,4,2245.0,2272.0,02:35,02:08,27.0,4,0,4,1,2,1,2,0,0,2,2,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,00:27,2,0,0.5,,1.0,1.7299999999999998,1.0,1.365,2.3121,0.0,2.3121,false
2252723-105632-33,33,2252723,36,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-958626-1320952-1928823-1320949,4,4,2272.0,2400.0,02:08,00:00,128.00000000000003,5,2,3,2,4,2,4,0,0,1,1,1,0,1,3,1,1,4,1,3,0,1,2,1,0,0,1,1,02:08,4,2,0.5,,1.0,4.33,3.9974999999999996,4.1638,1.1547,0.5003,0.6544,true
2252730-105131-1,1,2252730,3,33535,2023-03-28 01:10:07.000000 UTC,105131,Maryland,Terrapins,73,1,false,true,973585-1185828-1724264-1319635-1319634,1,1,0.0,82.0,10:00,08:38,82.0,4,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,1,3,1,2,0,1,0,1,0,0,0,2,01:22,0,2,1.0,,,2.0,0.85999999999999988,1.43,2.0,2.3256,-0.3256,false
2252730-105131-2,2,2252730,4,33535,2023-03-28 01:10:07.000000 UTC,105131,Maryland,Terrapins,73,1,false,true,1185828-1724264-1319635-979339-1319634,1,1,82.0,90.0,08:38,08:30,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:08,0,0,,,,0.0,0.0,0.0,,,,false
2252730-105131-3,3,2252730,5,33535,2023-03-28 01:10:07.000000 UTC,105131,Maryland,Terrapins,73,1,false,true,1185828-1317350-1724264-1319635-1319634,1,1,90.0,179.0,08:30,07:01,89.0,1,4,-3,0,3,0,3,0,0,1,2,0,0,0,1,0,2,3,2,3,0,0,0,0,1,0,3,0,01:29,1,3,0.0,,0.5,3.8,4.0,3.9,0.2632,1.0,-0.7368,true
2252730-105131-4,4,2252730,6,33535,2023-03-28 01:10:07.000000 UTC,105131,Maryland,Terrapins,73,1,false,true,1916217-1185828-1317350-1724264-1319634,1,1,179.0,226.0,07:01,06:14,47.0,0,2,-2,0,2,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,00:47,1,1,0.0,0.0,,0.92999999999999994,1.0,0.965,0.0,2.0,-2.0,false
2252730-105131-5,5,2252730,7,33535,2023-03-28 01:10:07.000000 UTC,105131,Maryland,Terrapins,73,1,false,true,973585-1916217-1185828-1317350-1319634,1,1,226.0,414.0,06:14,03:06,188.0,9,5,4,4,4,3,3,1,1,0,0,4,2,1,1,0,2,5,1,4,1,1,0,1,2,1,0,2,03:08,1,2,1.0,1.0,,5.0,4.8599999999999994,4.93,1.8,1.0288,0.7712,true
2252730-105131-6,6,2252730,8,33535,2023-03-28 01:10:07.000000 UTC,105131,Maryland,Terrapins,73,1,false,true,973585-1916217-1317350-1319635-1319634,1,1,414.0,490.0,03:06,01:50,76.0,5,2,3,1,3,0,2,1,1,2,2,0,0,0,1,1,0,1,0,0,0,1,2,0,1,0,0,0,01:16,2,0,0.0,1.0,1.0,1.6599999999999997,2.8,2.23,3.012,0.7143,2.2978,false
2252730-105131-7,7,2252730,9,33535,2023-03-28 01:10:07.000000 UTC,105131,Maryland,Terrapins,73,1,false,true,973585-1185828-1317350-1319635-1319634,1,1,490.0,587.2,01:50,00:12,97.200000000000017,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,0,3,0,0,0,0,1,1,0,1,01:37,2,1,,,,3.0,2.9299999999999997,2.965,0.0,0.0,0.0,true
2252730-105131-8,8,2252730,10,33535,2023-03-28 01:10:07.000000 UTC,105131,Maryland,Terrapins,73,1,false,true,973585-1916217-1185828-1317350-1319634,1,1,587.2,600.0,00:12,00:00,12.8,2,0,2,0,0,0,0,0,0,2,2,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,1,00:13,1,1,,,1.0,0.8,0.92999999999999994,0.865,2.5,0.0,2.5,false
2252730-105131-9,9,2252730,11,33535,2023-03-28 01:10:07.000000 UTC,105131,Maryland,Terrapins,73,1,false,true,1916217-1185828-1317350-1724264-979339,2,2,600.0,614.0,10:00,09:46,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:14,0,0,,,,0.0,0.0,0.0,,,,false
2252730-105131-10,10,2252730,12,33535,2023-03-28 01:10:07.000000 UTC,105131,Maryland,Terrapins,73,1,false,true,1916217-1185828-1724264-979339-1319634,2,2,614.0,615.0,09:46,09:45,1.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00:01,0,1,,,0.0,0.8,0.0,0.4,0.0,,,false
2252730-105131-11,11,2252730,13,33535,2023-03-28 01:10:07.000000 UTC,105131,Maryland,Terrapins,73,1,false,true,1185828-1724264-1319635-979339-1319634,2,2,615.0,659.0,09:45,09:01,44.0,0,4,-4,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,2,0,0,0,1,0,0,0,0,00:44,0,0,,,,2.0,2.0,2.0,0.0,2.0,-2.0,false
2252730-105131-12,12,2252730,14,33535,2023-03-28 01:10:07.000000 UTC,105131,Maryland,Terrapins,73,1,false,true,973585-1185828-1319635-979339-1319634,2,2,659.0,685.0,09:01,08:35,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,00:26,0,1,,,,0.0,-0.070000000000000062,-0.035,,0.0,,false
2252730-105131-13,13,2252730,15,33535,2023-03-28 01:10:07.000000 UTC,105131,Maryland,Terrapins,73,1,false,true,973585-1185828-1317350-979339-1319634,2,2,685.0,746.0,08:35,07:34,61.0,2,1,1,1,2,1,2,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,4,0,1,0,1,2,01:01,0,3,0.5,,,2.0,2.5300000000000002,2.265,1.0,0.3953,0.6047,false
2252730-105131-14,14,2252730,16,33535,2023-03-28 01:10:07.000000 UTC,105131,Maryland,Terrapins,73,1,false,true,973585-1916217-1185828-1317350-1319634,2,2,746.0,857.0,07:34,05:43,111.0,0,1,-1,0,1,0,1,0,0,0,0,0,0,1,2,0,0,2,0,2,0,0,2,0,0,0,1,1,01:51,2,2,0.0,,,2.0,2.0866666666666664,2.0433,0.0,0.4792,-0.4792,false
2252730-105131-15,15,2252730,17,33535,2023-03-28 01:10:07.000000 UTC,105131,Maryland,Terrapins,73,1,false,true,973585-1916217-1185828-1317350-979339,2,2,857.0,909.0,05:43,04:51,52.0,0,3,-3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,2,1,1,0,1,2,1,0,0,1,1,00:52,1,2,0.0,,,1.0,2.2649999999999997,1.6325,0.0,1.3245,-1.3245,false
2252730-105131-16,16,2252730,18,33535,2023-03-28 01:10:07.000000 UTC,105131,Maryland,Terrapins,73,1,false,true,973585-1916214-1185828-1317350-979339,2,2,909.0,1071.0,04:51,02:09,162.0,5,8,-3,2,3,1,2,1,1,0,0,1,0,1,0,0,3,4,2,3,1,1,2,3,0,1,1,2,02:42,0,3,0.5,1.0,,4.0,3.7299999999999995,3.865,1.25,2.1448,-0.8948,true
2252730-105131-17,17,2252730,19,33535,2023-03-28 01:10:07.000000 UTC,105131,Maryland,Terrapins,73,1,false,true,973585-1916214-1916217-1185828-1317350,2,2,1071.0,1200.0,02:09,00:00,128.99999999999997,2,6,-4,1,4,1,4,0,0,0,2,0,0,0,0,2,1,2,1,2,0,0,4,1,0,0,2,1,02:09,2,3,0.25,,0.0,3.195,2.5300000000000002,2.8625,0.626,2.3715,-1.7456,true
2252730-105131-18,18,2252730,20,33535,2023-03-28 01:10:07.000000 UTC,105131,Maryland,Terrapins,73,1,false,true,973585-1185828-1724264-1319635-1319634,3,3,1200.0,1324.0,10:00,07:56,124.0,2,4,-2,1,4,1,4,0,0,0,0,1,0,1,2,1,2,5,2,5,0,0,0,1,1,0,2,1,02:04,3,3,0.25,,,3.9299999999999997,4.93,4.43,0.5089,0.8114,-0.3025,true
2252730-105131-19,19,2252730,21,33535,2023-03-28 01:10:07.000000 UTC,105131,Maryland,Terrapins,73,1,false,true,1185828-1724264-1319635-979339-1319634,3,3,1324.0,1422.0,07:56,06:18,98.0,4,4,0,2,2,2,2,0,0,0,0,2,0,2,1,0,2,4,2,3,0,1,0,1,0,0,0,1,01:38,1,1,1.0,,,4.0,2.9299999999999997,3.465,1.0,1.3652,-0.3652,true
2252730-105131-20,20,2252730,22,33535,2023-03-28 01:10:07.000000 UTC,105131,Maryland,Terrapins,73,1,false,true,1185828-1317350-1724264-1319635-979339,3,3,1422.0,1435.0,06:18,06:05,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:13,0,0,,,,0.0,0.0,0.0,,,,false
2252730-105131-21,21,2252730,23,33535,2023-03-28 01:10:07.000000 UTC,105131,Maryland,Terrapins,73,1,false,true,973585-1317350-1724264-1319635-979339,3,3,1435.0,1654.0,06:05,02:26,219.0,9,10,-1,3,5,2,3,1,2,2,2,2,0,0,3,0,4,7,2,4,2,3,1,3,0,0,2,1,03:39,3,3,0.6667,0.5,1.0,5.8,6.5975,6.1988,1.5517,1.5157,0.036,true
2252730-105131-22,22,2252730,24,33535,2023-03-28 01:10:07.000000 UTC,105131,Maryland,Terrapins,73,1,false,true,1317350-1724264-1319635-979339-1319634,3,3,1654.0,1800.0,02:26,00:00,146.0,5,6,-1,2,5,1,3,1,2,0,0,2,1,0,0,1,2,5,2,4,0,1,2,0,1,0,2,2,02:26,1,4,0.3333,0.5,,3.9299999999999997,3.59,3.76,1.2723,1.6713,-0.399,true
2252730-105131-23,23,2252730,25,33535,2023-03-28 01:10:07.000000 UTC,105131,Maryland,Terrapins,73,1,false,true,1185828-1317350-1724264-1319635-1319634,4,4,1800.0,1963.0,10:00,07:17,163.0,7,9,-2,3,6,3,6,0,0,1,1,0,0,0,0,1,4,5,3,4,1,1,0,2,0,0,2,1,02:43,1,3,0.5,,1.0,5.33,3.9299999999999997,4.63,1.3133,2.2901,-0.9768,true
2252730-105131-24,24,2252730,26,33535,2023-03-28 01:10:07.000000 UTC,105131,Maryland,Terrapins,73,1,false,true,1317350-1724264-1319635-979339-1319634,4,4,1963.0,2140.0,07:17,04:20,177.0,6,8,-2,2,3,2,2,0,1,2,2,0,0,1,1,0,3,4,2,3,1,1,2,1,1,1,1,1,02:57,1,2,1.0,0.0,1.0,4.8,5.265,5.0325,1.25,1.5195,-0.2695,true
2252730-105131-25,25,2252730,27,33535,2023-03-28 01:10:07.000000 UTC,105131,Maryland,Terrapins,73,1,false,true,1916214-1317350-1724264-1319635-979339,4,4,2140.0,2331.0,04:20,01:09,191.0,9,7,2,4,7,3,3,1,4,0,0,1,2,0,2,0,2,6,2,5,0,1,5,2,3,0,3,3,03:11,2,6,1.0,0.25,,7.0,8.432,7.716,1.2857,0.8302,0.4555,true
2252730-105131-26,26,2252730,28,33535,2023-03-28 01:10:07.000000 UTC,105131,Maryland,Terrapins,73,1,false,true,973585-1916214-1317350-1724264-979339,4,4,2331.0,2373.9,01:09,00:26,42.9,3,0,3,1,1,0,0,1,1,0,0,1,1,0,1,0,0,2,0,0,0,2,0,0,1,0,0,1,00:43,1,1,,1.0,,1.0,1.93,1.465,3.0,0.0,3.0,false
2252730-105131-27,27,2252730,29,33535,2023-03-28 01:10:07.000000 UTC,105131,Maryland,Terrapins,73,1,false,true,1916214-1916222-1317350-1724264-979339,4,4,2373.9,2400.0,00:26,00:00,26.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:26,0,0,,,,1.0,0.0,0.5,0.0,,,false
2252730-105491-1,1,2252730,3,33535,2023-03-28 01:10:07.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1321390-951661-1321392-957639-1321388,1,1,0.0,414.0,10:00,03:06,414.0,13,14,-1,6,12,5,10,1,2,0,0,3,1,3,4,4,6,11,5,9,1,2,2,4,1,2,2,1,06:54,8,3,0.5,0.5,,10.719999999999999,11.73,11.225,1.2127,1.1935,0.0192,true
2252730-105491-2,2,2252730,4,33535,2023-03-28 01:10:07.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1689294-1321390-1689293-1321394-1615279,1,1,414.0,600.0,03:06,00:00,186.0,2,7,-5,0,6,0,5,0,1,2,2,0,1,2,0,2,1,3,0,2,1,1,4,0,3,0,4,1,03:06,2,5,0.0,0.0,1.0,6.66,5.4599999999999991,6.06,0.3003,1.2821,-0.9818,true
2252730-105491-3,3,2252730,5,33535,2023-03-28 01:10:07.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1689294-951661-1321392-1321394-1321388,2,2,600.0,635.0,10:00,09:25,35.0,2,0,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,00:35,1,0,1.0,,,1.0,1.8,1.4,2.0,0.0,2.0,false
2252730-105491-4,4,2252730,6,33535,2023-03-28 01:10:07.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1689294-951661-1321392-957639-1321388,2,2,635.0,857.0,09:25,05:43,222.0,4,2,2,1,5,1,5,0,0,2,6,1,0,1,2,4,1,3,1,3,0,0,0,1,2,1,2,0,03:42,6,2,0.2,,0.3333,5.5466666666666669,5.0,5.2733,0.7212,0.4,0.3212,true
2252730-105491-5,5,2252730,7,33535,2023-03-28 01:10:07.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1689294-1321390-1321392-957639-1321388,2,2,857.0,1200.0,05:43,00:00,343.0,17,7,10,5,8,4,6,1,2,6,8,5,1,0,4,4,3,8,2,7,1,1,2,1,1,0,1,2,05:43,8,3,0.6667,0.5,0.75,8.6319999999999979,8.0166666666666675,8.3243,1.9694,0.8732,1.0962,true
2252730-105491-6,6,2252730,8,33535,2023-03-28 01:10:07.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1321390-951661-1321392-957639-1321388,3,3,1200.0,1506.0,10:00,04:54,306.0,10,8,2,5,11,5,9,0,2,0,0,2,0,1,2,2,3,6,3,6,0,0,2,3,3,0,4,1,05:06,4,5,0.5556,0.0,,9.86,8.73,9.295,1.0142,0.9164,0.0978,true
2252730-105491-7,7,2252730,9,33535,2023-03-28 01:10:07.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1689294-1321390-1321392-1321388-1615279,3,3,1506.0,1654.0,04:54,02:26,148.0,8,7,1,3,5,1,3,2,2,0,1,3,0,0,2,1,3,5,2,3,1,2,0,2,0,0,2,0,02:28,3,2,0.3333,1.0,0.0,4.6866666666666674,5.0,4.8433,1.707,1.4,0.307,true
2252730-105491-8,8,2252730,10,33535,2023-03-28 01:10:07.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1689294-1321390-1689293-1321388-1615279,3,3,1654.0,1800.0,02:26,00:00,146.0,6,5,1,2,5,2,4,0,1,2,2,0,0,1,2,2,2,5,1,3,1,2,0,2,0,1,0,1,02:26,4,1,0.5,0.0,1.0,3.59,3.9299999999999997,3.76,1.6713,1.2723,0.399,true
2252730-105491-9,9,2252730,11,33535,2023-03-28 01:10:07.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1689294-1689293-1321392-1321388-1615279,4,4,1800.0,2109.0,10:00,04:51,309.0,15,13,2,6,8,4,6,2,2,1,2,3,0,1,3,2,5,9,5,8,0,1,3,0,0,0,1,1,05:09,5,2,0.6667,1.0,0.5,8.3733333333333348,9.129999999999999,8.7517,1.7914,1.4239,0.3675,true
2252730-105491-10,10,2252730,12,33535,2023-03-28 01:10:07.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1321390-1689293-1321392-1321388-1615279,4,4,2109.0,2140.0,04:51,04:20,31.0,2,0,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,00:31,0,0,1.0,,,1.0,1.0,1.0,2.0,0.0,2.0,false
2252730-105491-11,11,2252730,13,33535,2023-03-28 01:10:07.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1321390-1689293-1321392-1321394-1615279,4,4,2140.0,2224.0,04:20,02:56,84.0,5,4,1,2,2,2,2,0,0,1,2,2,0,1,1,0,2,3,2,2,0,1,0,1,0,1,0,0,01:24,1,0,1.0,,0.5,3.8,3.0,3.4,1.3158,1.3333,-0.0175,true
2252730-105491-12,12,2252730,14,33535,2023-03-28 01:10:07.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1689294-1321390-1321392-1321394-1615279,4,4,2224.0,2237.0,02:56,02:43,13.0,2,0,2,0,0,0,0,0,0,2,3,0,0,2,1,1,0,1,0,0,0,1,0,0,0,1,0,0,00:13,2,0,,,0.6667,3.2,1.0,2.1,0.625,0.0,0.625,false
2252730-105491-13,13,2252730,15,33535,2023-03-28 01:10:07.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1689294-1321390-957639-1321394-1615279,4,4,2237.0,2331.0,02:43,01:09,94.0,0,5,-5,0,4,0,3,0,1,0,0,0,0,0,1,2,2,3,1,1,1,2,0,0,0,0,2,0,01:34,3,2,0.0,0.0,,1.8599999999999999,3.0,2.43,0.0,1.6667,-1.6667,false
2252730-105491-14,14,2252730,16,33535,2023-03-28 01:10:07.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1321386-1913005-1976269-1689291-1913006,4,4,2331.0,2400.0,01:09,00:00,69.0,0,3,-3,0,2,0,0,0,2,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,01:09,1,1,,0.0,,1.93,2.0,1.965,0.0,1.5,-1.5,false